IncidentType,StateAbbreviation,State,Region,Year,Month,Count,Duration
Flood,TN,Tennessee,4,1977,11-Nov,6,1.0
Flood,TN,Tennessee,4,1977,4-Apr,6,1.0
Flood,TN,Tennessee,4,1982,8-Aug,5,1.0
Flood,TN,Tennessee,4,1982,9-Sep,1,1.0
Flood,TN,Tennessee,4,1984,5-May,10,6.0
Flood,TN,Tennessee,4,1990,2-Feb,3,6.0
Flood,TN,Tennessee,4,1991,12-Dec,22,27.0
Flood,TN,Tennessee,4,1991,5-May,9,34.0
Flood,TN,Tennessee,4,1994,3-Mar,17,10.0
Flood,TN,Tennessee,4,2011,4-Apr,4,43.0
Flood,TX,Texas,6,1953,6-Jun,1,1.0
Flood,TX,Texas,6,1954,7-Jul,1,1.0
Flood,TX,Texas,6,1959,7-Jul,1,1.0
Flood,TX,Texas,6,1966,5-May,26,1.0
Flood,TX,Texas,6,1966,9-Sep,1,1.0
Flood,TX,Texas,6,1968,6-Jun,1,1.0
Flood,TX,Texas,6,1968,7-Jul,4,1.0
Flood,TX,Texas,6,1971,9-Sep,15,1.0
Flood,TX,Texas,6,1972,1-Jan,6,1.0
Flood,TX,Texas,6,1972,5-May,7,1.0
Flood,TX,Texas,6,1973,6-Jun,4,1.0
Flood,TX,Texas,6,1973,7-Jul,13,1.0
Flood,TX,Texas,6,1974,11-Nov,10,1.0
Flood,TX,Texas,6,1975,2-Feb,1,1.0
Flood,TX,Texas,6,1976,6-Jun,1,1.0
Flood,TX,Texas,6,1978,8-Aug,8,1.0
Flood,TX,Texas,6,1979,6-Jun,1,1.0
Flood,TX,Texas,6,1979,7-Jul,6,1.0
Flood,TX,Texas,6,1979,9-Sep,7,1.0
Flood,TX,Texas,6,1980,9-Sep,2,1.0
Flood,TX,Texas,6,1981,10-Oct,9,1.0
Flood,TX,Texas,6,1981,9-Sep,1,1.0
Flood,TX,Texas,6,1982,5-May,1,1.0
Flood,TX,Texas,6,1984,10-Oct,3,1.0
Flood,TX,Texas,6,1984,9-Sep,1,3.0
Flood,TX,Texas,6,1989,3-Mar,9,2.0
Flood,TX,Texas,6,1989,6-Jun,9,13.0
Flood,TX,Texas,6,1991,12-Dec,65,26.0
Flood,TX,Texas,6,1992,3-Mar,3,27.0
Flood,TX,Texas,6,1994,10-Oct,38,26.0
Flood,TX,Texas,6,1997,6-Jun,21,25.0
Flood,TX,Texas,6,1998,10-Oct,43,30.0
Flood,TX,Texas,6,2002,6-Jun,41,33.0
Flood,UT,Utah,8,1983,4-Apr,22,1.0
Flood,UT,Utah,8,1984,8-Aug,12,1.0
Flood,UT,Utah,8,1986,2-Feb,4,11.0
Flood,UT,Utah,8,1989,1-Jan,1,1.0
Flood,UT,Utah,8,2005,4-Apr,8,63.0
Flood,VA,Virginia,3,1957,2-Feb,1,1.0
Flood,VA,Virginia,3,1962,3-Mar,1,1.0
Flood,VA,Virginia,3,1963,3-Mar,1,1.0
Flood,VA,Virginia,3,1972,10-Oct,34,1.0
Flood,VA,Virginia,3,1972,6-Jun,106,1.0
Flood,VA,Virginia,3,1977,11-Nov,8,1.0
Flood,VA,Virginia,3,1977,4-Apr,16,1.0
Flood,VA,Virginia,3,1979,7-Jul,1,1.0
Flood,VA,Virginia,3,1979,9-Sep,1,1.0
Flood,VA,Virginia,3,1984,5-May,3,1.0
Flood,VA,Virginia,3,1985,11-Nov,52,1.0
Flood,VA,Virginia,3,1989,10-Oct,1,2.0
Flood,VA,Virginia,3,1992,4-Apr,28,2.0
Flood,VA,Virginia,3,1996,1-Jan,27,14.0
Flood,VI,Virgin Islands,2,1970,10-Oct,2,1.0
Flood,VI,Virgin Islands,2,1974,11-Nov,3,1.0
Flood,VI,Virgin Islands,2,1983,4-Apr,2,1.0
Flood,VT,Vermont,5,1964,3-Mar,1,1.0
Flood,VT,Vermont,5,1969,8-Aug,2,1.0
Flood,VT,Vermont,5,1973,7-Jul,14,1.0
Flood,VT,Vermont,5,1976,8-Aug,12,1.0
Flood,VT,Vermont,5,1984,6-Jun,5,3.0
Flood,VT,Vermont,5,1989,8-Aug,5,2.0
Flood,VT,Vermont,5,1990,7-Jul,5,20.0
Flood,VT,Vermont,5,1992,3-Mar,5,1.0
Flood,VT,Vermont,5,1993,4-Apr,4,33.0
Flood,VT,Vermont,5,1996,1-Jan,11,15.0
Flood,VT,Vermont,5,1996,6-Jun,1,3.0
Flood,VT,Vermont,5,1997,7-Jul,5,3.0
Flood,WA,Washington,10,1956,2-Feb,1,1.0
Flood,WA,Washington,10,1957,3-Mar,1,1.0
Flood,WA,Washington,10,1963,3-Mar,1,1.0
Flood,WA,Washington,10,1964,12-Dec,21,1.0
Flood,WA,Washington,10,1971,2-Feb,7,1.0
Flood,WA,Washington,10,1972,2-Feb,9,1.0
Flood,WA,Washington,10,1972,3-Mar,3,1.0
Flood,WA,Washington,10,1972,6-Jun,3,1.0
Flood,WA,Washington,10,1974,1-Jan,13,1.0
Flood,WA,Washington,10,1975,12-Dec,12,1.0
Flood,WA,Washington,10,1977,12-Dec,18,1.0
Flood,WA,Washington,10,1979,12-Dec,9,1.0
Flood,WA,Washington,10,1979,3-Mar,1,1.0
Flood,WA,Washington,10,1982,8-Aug,1,1.0
Flood,WA,Washington,10,1983,1-Jan,1,1.0
Flood,WA,Washington,10,1986,1-Jan,3,4.0
Flood,WA,Washington,10,1986,11-Nov,7,8.0
Flood,WA,Washington,10,1986,2-Feb,1,3.0
Flood,WA,Washington,10,1986,5-May,1,1.0
Flood,WA,Washington,10,1989,3-Mar,4,10.0
Flood,WA,Washington,10,1990,1-Jan,7,9.0
Flood,WA,Washington,10,1990,11-Nov,19,42.0
Flood,WA,Washington,10,1991,12-Dec,10,12.0
Flood,WA,Washington,10,1996,1-Jan,24,29.0
Flood,WA,Washington,10,1997,3-Mar,13,11.0
Flood,WA,Washington,10,1997,4-Apr,1,82.0
Flood,WI,Wisconsin,5,1969,5-May,15,1.0
Flood,WI,Wisconsin,5,1969,7-Jul,6,1.0
Flood,WI,Wisconsin,5,1972,9-Sep,4,1.0
Flood,WI,Wisconsin,5,1973,4-Apr,34,1.0
Flood,WI,Wisconsin,5,1976,3-Mar,22,1.0
Flood,WI,Wisconsin,5,1980,7-Jul,4,1.0
Flood,WI,Wisconsin,5,1984,7-Jul,3,1.0
Flood,WI,Wisconsin,5,1986,8-Aug,2,1.0
Flood,WI,Wisconsin,5,1986,9-Sep,8,24.0
Flood,WI,Wisconsin,5,1990,8-Aug,1,3.0
Flood,WI,Wisconsin,5,1992,9-Sep,10,11.0
Flood,WI,Wisconsin,5,1996,7-Jul,2,6.0
Flood,WI,Wisconsin,5,1999,7-Jul,10,28.0
Flood,WI,Wisconsin,5,2001,4-Apr,32,88.0
Flood,WV,West Virginia,3,1954,8-Aug,1,1.0
Flood,WV,West Virginia,3,1957,1-Jan,1,1.0
Flood,WV,West Virginia,3,1961,7-Jul,1,1.0
Flood,WV,West Virginia,3,1962,3-Mar,1,1.0
Flood,WV,West Virginia,3,1963,3-Mar,1,1.0
Flood,WV,West Virginia,3,1964,3-Mar,1,1.0
Flood,WV,West Virginia,3,1967,3-Mar,36,1.0
Flood,WV,West Virginia,3,1969,9-Sep,1,1.0
Flood,WV,West Virginia,3,1972,2-Feb,7,1.0
Flood,WV,West Virginia,3,1972,7-Jul,15,1.0
Flood,WV,West Virginia,3,1972,8-Aug,4,1.0
Flood,WV,West Virginia,3,1974,1-Jan,5,1.0
Flood,WV,West Virginia,3,1974,4-Apr,4,1.0
Flood,WV,West Virginia,3,1975,9-Sep,2,1.0
Flood,WV,West Virginia,3,1977,4-Apr,11,1.0
Flood,WV,West Virginia,3,1977,8-Aug,3,1.0
Flood,WV,West Virginia,3,1978,12-Dec,5,1.0
Flood,WV,West Virginia,3,1980,8-Aug,15,8.0
Flood,WV,West Virginia,3,1984,5-May,4,1.0
Flood,WV,West Virginia,3,1985,11-Nov,29,5.0
Flood,WV,West Virginia,3,1996,1-Jan,28,15.0
Flood,WV,West Virginia,3,1996,5-May,17,27.0
Flood,WV,West Virginia,3,1997,2-Feb,16,16.0
Flood,WV,West Virginia,3,2000,2-Feb,26,5.0
Flood,WV,West Virginia,3,2010,6-Jun,5,18.0
Flood,WY,Wyoming,8,1963,7-Jul,1,1.0
Flood,WY,Wyoming,8,1978,5-May,12,1.0
Flood,WY,Wyoming,8,1985,8-Aug,1,1.0
Human,CA,California,9,1963,12-Dec,1,1.0
Human,CA,California,9,2004,6-Jun,1,40.0
Human,CO,Colorado,8,1973,5-May,1,1.0
Human,FL,Florida,4,1980,5-May,4,1.0
Human,KY,Kentucky,4,1981,3-Mar,1,1.0
Human,LA,Louisiana,6,1962,11-Nov,1,1.0
Human,MS,Mississippi,4,1962,10-Oct,1,1.0
Human,NY,New York,2,1978,8-Aug,1,1.0
Human,NY,New York,2,1980,5-May,1,1.0
Human,NY,New York,2,1993,2-Feb,1,1.0
Human,OK,Oklahoma,6,1995,4-Apr,1,1.0
Human,RI,Rhode Island,4,1992,8-Aug,2,110.0
Human,VA,Virginia,3,2001,9-Sep,1,1.0
Human,WV,West Virginia,3,2014,1-Jan,9,12.0
Human,WY,Wyoming,8,1987,2-Feb,1,1.0
Hurricane,AL,Alabama,4,1969,11-Nov,2,1.0
Hurricane,AL,Alabama,4,1979,9-Sep,11,1.0
Hurricane,AL,Alabama,4,1985,8-Aug,2,5.0
Hurricane,AL,Alabama,4,1995,10-Oct,38,5.0
Hurricane,AL,Alabama,4,1998,9-Sep,26,10.615384615384615
Hurricane,AL,Alabama,4,2002,9-Sep,2,9.0
Hurricane,AL,Alabama,4,2005,7-Jul,46,7.0
Hurricane,AL,Alabama,4,2005,8-Aug,73,33.67123287671233
Hurricane,AL,Alabama,4,2008,8-Aug,67,6.0
Hurricane,AR,Arkansas,6,2005,8-Aug,75,34.0
Hurricane,AS,American Samoa,9,1987,1-Jan,5,1.0
Hurricane,AS,American Samoa,9,1990,2-Feb,5,11.0
Hurricane,AS,American Samoa,9,1991,12-Dec,5,5.0
Hurricane,AZ,Arizona,9,2005,8-Aug,15,34.0
Hurricane,CA,California,9,2005,8-Aug,58,34.0
Hurricane,CT,Connecticut,1,1954,9-Sep,1,1.0
Hurricane,CT,Connecticut,1,1955,8-Aug,1,1.0
Hurricane,CT,Connecticut,1,1985,9-Sep,8,1.0
Hurricane,CT,Connecticut,1,1991,8-Aug,6,1.0
Hurricane,CT,Connecticut,1,1999,9-Sep,3,6.0
Hurricane,CT,Connecticut,1,2005,8-Aug,8,34.0
Hurricane,CT,Connecticut,1,2011,8-Aug,8,7.0
Hurricane,DC,District of Columbia,3,2003,9-Sep,1,12.0
Hurricane,DC,District of Columbia,3,2005,8-Aug,1,34.0
Hurricane,DC,District of Columbia,3,2011,8-Aug,1,7.0
Hurricane,DC,District of Columbia,3,2012,10-Oct,1,4.0
Hurricane,DE,Delaware,3,1999,9-Sep,1,3.0
Hurricane,DE,Delaware,3,2003,9-Sep,4,9.25
Hurricane,DE,Delaware,3,2005,8-Aug,3,34.0
Hurricane,DE,Delaware,3,2011,8-Aug,5,6.4
Hurricane,DE,Delaware,3,2012,10-Oct,3,13.0
Hurricane,FL,Florida,4,1960,9-Sep,1,1.0
Hurricane,FL,Florida,4,1964,9-Sep,2,1.0
Hurricane,FL,Florida,4,1965,9-Sep,10,1.0
Hurricane,FL,Florida,4,1968,11-Nov,14,1.0
Hurricane,FL,Florida,4,1979,9-Sep,5,1.0
Hurricane,FL,Florida,4,1985,11-Nov,8,2.0
Hurricane,FL,Florida,4,1985,8-Aug,7,5.0
Hurricane,FL,Florida,4,1992,8-Aug,4,2.0
Hurricane,FL,Florida,4,1995,10-Oct,15,8.0
Hurricane,FL,Florida,4,1995,8-Aug,7,2.0
Hurricane,FL,Florida,4,1998,9-Sep,57,8.75438596491228
Hurricane,FL,Florida,4,1999,10-Oct,29,6.0
Hurricane,FL,Florida,4,1999,9-Sep,24,8.0
Hurricane,FL,Florida,4,2005,8-Aug,67,34.0
Hurricane,GA,Georgia,4,1964,9-Sep,1,1.0
Hurricane,GA,Georgia,4,1995,10-Oct,50,2.0
Hurricane,GA,Georgia,4,1999,9-Sep,6,4.0
Hurricane,HI,Hawaii,9,1959,8-Aug,1,1.0
Hurricane,HI,Hawaii,9,1992,9-Sep,6,1.0
Hurricane,IA,Iowa,7,2005,8-Aug,99,34.0
Hurricane,ID,Idaho,10,2005,8-Aug,44,34.0
Hurricane,IL,Illinois,5,2005,8-Aug,102,34.0
Hurricane,IN,Indiana,5,2005,8-Aug,92,34.0
Hurricane,KS,Kansas,7,2005,9-Sep,105,31.0
Hurricane,LA,Louisiana,6,1956,10-Oct,1,1.0
Hurricane,LA,Louisiana,6,1957,5-May,1,1.0
Hurricane,LA,Louisiana,6,1964,10-Oct,1,1.0
Hurricane,LA,Louisiana,6,1965,9-Sep,35,1.0
Hurricane,LA,Louisiana,6,1969,8-Aug,5,1.0
Hurricane,LA,Louisiana,6,1971,10-Oct,21,1.0
Hurricane,LA,Louisiana,6,1974,9-Sep,10,1.0
Hurricane,LA,Louisiana,6,1985,10-Oct,14,14.0
Hurricane,LA,Louisiana,6,1992,8-Aug,36,6.0
Hurricane,LA,Louisiana,6,1998,9-Sep,22,26.0
Hurricane,LA,Louisiana,6,2002,10-Oct,44,16.0
Hurricane,LA,Louisiana,6,2002,9-Sep,16,11.0
Hurricane,LA,Louisiana,6,2004,9-Sep,29,14.0
Hurricane,LA,Louisiana,6,2005,8-Aug,63,68.0
Hurricane,LA,Louisiana,6,2005,9-Sep,64,43.0
Hurricane,LA,Louisiana,6,2008,9-Sep,4,62.0
Hurricane,LA,Louisiana,6,2012,8-Aug,34,16.0
Hurricane,MA,Massachusetts,1,1954,9-Sep,1,1.0
Hurricane,MA,Massachusetts,1,1955,8-Aug,1,1.0
Hurricane,MA,Massachusetts,1,1985,9-Sep,13,1.0
Hurricane,MA,Massachusetts,1,1991,8-Aug,11,1.0
Hurricane,MA,Massachusetts,1,2005,8-Aug,14,34.0
Hurricane,MA,Massachusetts,1,2010,9-Sep,10,4.0
Hurricane,MA,Massachusetts,1,2012,10-Oct,14,13.0
Hurricane,MD,Maryland,3,1996,9-Sep,3,4.0
Hurricane,MD,Maryland,3,1999,9-Sep,11,5.0
Hurricane,MD,Maryland,3,2003,9-Sep,24,12.0
Hurricane,MD,Maryland,3,2005,8-Aug,24,34.0
Hurricane,MD,Maryland,3,2011,8-Aug,23,11.0
Hurricane,MD,Maryland,3,2012,10-Oct,24,14.0
Hurricane,ME,Maine,2,1954,9-Sep,1,1.0
Hurricane,ME,Maine,2,1991,8-Aug,9,4.0
Hurricane,ME,Maine,2,1999,9-Sep,5,4.0
Hurricane,ME,Maine,2,2005,8-Aug,15,34.0
Hurricane,ME,Maine,2,2011,8-Aug,4,3.0
Hurricane,MI,Michigan,5,2005,8-Aug,83,34.0
Hurricane,MN,Minnesota,5,2005,8-Aug,87,34.0
Hurricane,MO,Missouri,7,2005,8-Aug,115,34.0
Hurricane,MS,Mississippi,4,1965,9-Sep,11,1.0
Hurricane,MS,Mississippi,4,1969,8-Aug,27,1.0
Hurricane,MS,Mississippi,4,1979,9-Sep,16,1.0
Hurricane,MS,Mississippi,4,1985,8-Aug,4,7.0
Hurricane,MS,Mississippi,4,1998,9-Sep,35,9.457142857142857
Hurricane,MS,Mississippi,4,2002,9-Sep,11,14.0
Hurricane,MS,Mississippi,4,2005,7-Jul,42,6.0
Hurricane,MS,Mississippi,4,2005,8-Aug,11,49.0
Hurricane,MS,Mississippi,4,2012,8-Aug,34,17.0
Hurricane,MT,Montana,8,2005,8-Aug,56,34.0
Hurricane,NC,North Carolina,4,1954,10-Oct,1,1.0
Hurricane,NC,North Carolina,4,1955,8-Aug,1,1.0
Hurricane,NC,North Carolina,4,1958,10-Oct,1,1.0
Hurricane,NC,North Carolina,4,1960,9-Sep,1,1.0
Hurricane,NC,North Carolina,4,1984,9-Sep,6,1.0
Hurricane,NC,North Carolina,4,1989,9-Sep,29,2.0
Hurricane,NC,North Carolina,4,1993,8-Aug,1,1.0
Hurricane,NC,North Carolina,4,1996,7-Jul,17,4.0
Hurricane,NC,North Carolina,4,1996,9-Sep,58,47.0
Hurricane,NC,North Carolina,4,1998,8-Aug,30,13.0
Hurricane,NC,North Carolina,4,1999,8-Aug,17,14.0
Hurricane,NC,North Carolina,4,1999,9-Sep,132,34.5
Hurricane,NC,North Carolina,4,2003,9-Sep,48,9.0
Hurricane,NC,North Carolina,4,2004,9-Sep,64,6.90625
Hurricane,NC,North Carolina,4,2005,8-Aug,100,34.0
Hurricane,NC,North Carolina,4,2005,9-Sep,47,7.0
Hurricane,NC,North Carolina,4,2010,9-Sep,30,4.0
Hurricane,NC,North Carolina,4,2011,8-Aug,34,8.0
Hurricane,NE,Nebraska,7,2005,8-Aug,93,34.0
Hurricane,NH,New Hampshire,3,1991,8-Aug,4,3.0
Hurricane,NH,New Hampshire,3,1999,9-Sep,3,3.0
Hurricane,NH,New Hampshire,3,2005,8-Aug,10,34.0
Hurricane,NH,New Hampshire,3,2012,10-Oct,10,6.0
Hurricane,NJ,New Jersey,2,1955,8-Aug,1,1.0
Hurricane,NJ,New Jersey,2,1985,9-Sep,4,1.0
Hurricane,NJ,New Jersey,2,1999,9-Sep,30,3.0
Hurricane,NJ,New Jersey,2,2005,8-Aug,21,34.0
Hurricane,NJ,New Jersey,2,2011,8-Aug,21,11.0
Hurricane,NJ,New Jersey,2,2012,10-Oct,21,14.0
Hurricane,NM,New Mexico,6,2005,8-Aug,33,34.0
Hurricane,NV,Nevada,9,2005,8-Aug,17,34.0
Hurricane,NY,New York,2,1954,10-Oct,1,1.0
Hurricane,NY,New York,2,1955,8-Aug,1,1.0
Hurricane,NY,New York,2,1976,9-Sep,3,1.0
Hurricane,NY,New York,2,1985,9-Sep,2,1.0
Hurricane,NY,New York,2,1991,8-Aug,1,1.0
Hurricane,NY,New York,2,1999,9-Sep,19,3.0
Hurricane,NY,New York,2,2005,8-Aug,62,34.0
Hurricane,NY,New York,2,2011,8-Aug,17,12.0
Hurricane,NY,New York,2,2012,10-Oct,62,13.0
Hurricane,OH,Ohio,5,2005,8-Aug,88,34.0
Hurricane,OK,Oklahoma,6,2005,8-Aug,77,34.0
Hurricane,PA,Pennsylvania,3,1985,9-Sep,6,1.0
Hurricane,PA,Pennsylvania,3,1999,9-Sep,8,14.0
Hurricane,PA,Pennsylvania,3,2004,9-Sep,67,15.0
Hurricane,PA,Pennsylvania,3,2005,8-Aug,67,34.0
Hurricane,PA,Pennsylvania,3,2011,8-Aug,13,20.0
Hurricane,PA,Pennsylvania,3,2012,10-Oct,68,14.0
Hurricane,PR,Puerto Rico,2,1956,8-Aug,1,1.0
Hurricane,PR,Puerto Rico,2,1979,9-Sep,72,1.0
Hurricane,PR,Puerto Rico,2,1989,9-Sep,57,2.0
Hurricane,PR,Puerto Rico,2,1995,9-Sep,14,3.0
Hurricane,PR,Puerto Rico,2,1996,9-Sep,71,3.0
Hurricane,PR,Puerto Rico,2,1998,9-Sep,1,1.0
Hurricane,PR,Puerto Rico,2,1999,11-Nov,78,4.0
Hurricane,PR,Puerto Rico,2,2011,8-Aug,78,4.0
Hurricane,RI,Rhode Island,4,1954,9-Sep,1,1.0
Hurricane,RI,Rhode Island,4,1955,8-Aug,1,1.0
Hurricane,RI,Rhode Island,4,1985,9-Sep,5,1.0
Hurricane,RI,Rhode Island,4,1991,8-Aug,5,1.0
Hurricane,RI,Rhode Island,4,2005,8-Aug,5,34.0
Hurricane,RI,Rhode Island,4,2011,8-Aug,5,4.0
Hurricane,RI,Rhode Island,4,2012,10-Oct,5,14.0
Hurricane,SC,South Carolina,4,1954,10-Oct,1,1.0
Hurricane,SC,South Carolina,4,1955,8-Aug,1,1.0
Hurricane,SC,South Carolina,4,1989,9-Sep,24,2.0
Hurricane,SC,South Carolina,4,1998,8-Aug,1,8.0
Hurricane,SC,South Carolina,4,1999,9-Sep,54,14.5
Hurricane,SC,South Carolina,4,2004,8-Aug,2,2.0
Hurricane,SC,South Carolina,4,2004,9-Sep,28,36.0
Hurricane,SC,South Carolina,4,2005,8-Aug,46,34.0
Hurricane,TN,Tennessee,4,2005,8-Aug,95,34.0
Hurricane,TX,Texas,6,1957,4-Apr,1,1.0
Hurricane,TX,Texas,6,1961,9-Sep,1,1.0
Hurricane,TX,Texas,6,1963,9-Sep,1,1.0
Hurricane,TX,Texas,6,1967,9-Sep,29,1.0
Hurricane,TX,Texas,6,1970,8-Aug,7,1.0
Hurricane,TX,Texas,6,1980,8-Aug,12,1.0
Hurricane,TX,Texas,6,1983,8-Aug,9,3.0
Hurricane,TX,Texas,6,1988,9-Sep,3,3.0
Hurricane,TX,Texas,6,1999,8-Aug,13,6.0
Hurricane,TX,Texas,6,2003,7-Jul,18,14.0
Hurricane,TX,Texas,6,2005,8-Aug,254,34.0
Hurricane,TX,Texas,6,2005,9-Sep,255,25.0
Hurricane,TX,Texas,6,2007,8-Aug,32,20.0
Hurricane,TX,Texas,6,2008,8-Aug,61,12.0
Hurricane,TX,Texas,6,2008,9-Sep,88,20.0
Hurricane,TX,Texas,6,2010,6-Jun,25,49.0
Hurricane,VA,Virginia,3,1969,8-Aug,27,1.0
Hurricane,VA,Virginia,3,1996,9-Sep,88,19.0
Hurricane,VA,Virginia,3,1998,8-Aug,5,8.0
Hurricane,VA,Virginia,3,1999,8-Aug,1,18.0
Hurricane,VA,Virginia,3,1999,9-Sep,67,14.0
Hurricane,VA,Virginia,3,2003,9-Sep,100,14.0
Hurricane,VA,Virginia,3,2005,8-Aug,134,34.0
Hurricane,VA,Virginia,3,2011,8-Aug,30,10.0
Hurricane,VA,Virginia,3,2012,10-Oct,134,7.0
Hurricane,VI,Virgin Islands,2,1979,9-Sep,3,1.0
Hurricane,VI,Virgin Islands,2,1984,11-Nov,3,3.0
Hurricane,VI,Virgin Islands,2,1989,9-Sep,3,2.0
Hurricane,VI,Virgin Islands,2,1996,7-Jul,3,2.0
Hurricane,VI,Virgin Islands,2,1998,9-Sep,5,3.6
Hurricane,VI,Virgin Islands,2,1999,11-Nov,6,4.0
Hurricane,VI,Virgin Islands,2,2004,9-Sep,3,4.0
Hurricane,VT,Vermont,5,2011,8-Aug,14,8.0
Hurricane,WI,Wisconsin,5,2005,8-Aug,73,34.0
Hurricane,WV,West Virginia,3,1969,9-Sep,3,1.0
Hurricane,WV,West Virginia,3,2003,9-Sep,10,13.0
Hurricane,WV,West Virginia,3,2005,8-Aug,55,34.0
Hurricane,WV,West Virginia,3,2012,10-Oct,55,11.0
Other,AK,Alaska,10,1953,10-Oct,1,1.0
Other,AK,Alaska,10,1954,11-Nov,1,1.0
Other,AK,Alaska,10,1955,12-Dec,1,1.0
Other,AK,Alaska,10,1994,8-Aug,2,39.0
Other,AK,Alaska,10,2000,12-Dec,14,65.0
Other,AK,Alaska,10,2002,10-Oct,2,59.0
Other,AK,Alaska,10,2003,3-Mar,3,9.0
Other,AK,Alaska,10,2004,10-Oct,6,7.0
Other,AK,Alaska,10,2005,1-Jan,1,6.0
Other,AK,Alaska,10,2005,9-Sep,4,5.0
Other,AK,Alaska,10,2006,10-Oct,3,6.0
Other,AK,Alaska,10,2006,8-Aug,3,11.0
Other,AL,Alabama,4,1970,4-Apr,2,1.0
Other,AL,Alabama,4,1975,10-Oct,15,1.0
Other,AL,Alabama,4,1980,4-Apr,2,1.0
Other,AL,Alabama,4,1981,4-Apr,1,1.0
Other,AL,Alabama,4,1983,12-Dec,4,5.0
Other,AL,Alabama,4,1990,2-Feb,27,14.0
Other,AL,Alabama,4,1990,3-Mar,33,14.0
Other,AL,Alabama,4,1994,1-Jan,10,30.0
Other,AL,Alabama,4,1994,3-Mar,7,15.0
Other,AL,Alabama,4,1994,7-Jul,10,18.0
Other,AL,Alabama,4,1995,2-Feb,5,6.0
Other,AL,Alabama,4,1996,2-Feb,14,12.0
Other,AL,Alabama,4,1996,3-Mar,3,2.0
Other,AL,Alabama,4,1997,7-Jul,3,6.0
Other,AL,Alabama,4,1998,3-Mar,12,15.0
Other,AL,Alabama,4,1998,4-Apr,6,13.0
Other,AL,Alabama,4,1999,12-Dec,12,7.0
Other,AL,Alabama,4,2000,1-Jan,3,8.0
Other,AL,Alabama,4,2000,12-Dec,11,7.0
Other,AL,Alabama,4,2000,3-Mar,2,2.0
Other,AL,Alabama,4,2001,11-Nov,19,2.0
Other,AL,Alabama,4,2001,2-Feb,6,2.0
Other,AL,Alabama,4,2002,11-Nov,29,8.0
Other,AL,Alabama,4,2003,5-May,38,26.0
Other,AL,Alabama,4,2007,3-Mar,8,1.0
Other,AL,Alabama,4,2011,4-Apr,67,35.0
Other,AR,Arkansas,6,1982,12-Dec,38,1.0
Other,AR,Arkansas,6,1992,6-Jun,5,6.0
Other,AR,Arkansas,6,1996,4-Apr,8,2.0
Other,AR,Arkansas,6,1997,3-Mar,25,4.0
Other,AR,Arkansas,6,1999,1-Jan,22,11.0
Other,AR,Arkansas,6,2000,12-Dec,52,28.0
Other,AR,Arkansas,6,2001,2-Feb,22,36.0
Other,AR,Arkansas,6,2002,12-Dec,20,47.0
Other,AR,Arkansas,6,2003,12-Dec,18,2.0
Other,AR,Arkansas,6,2003,5-May,23,40.0
Other,AR,Arkansas,6,2004,4-Apr,14,30.0
Other,AR,Arkansas,6,2004,5-May,14,41.0
Other,AR,Arkansas,6,2006,4-Apr,7,3.0
Other,AR,Arkansas,6,2009,1-Jan,48,5.0
Other,AS,American Samoa,9,1966,2-Feb,5,1.0
Other,AS,American Samoa,9,1981,3-Mar,5,1.0
Other,AS,American Samoa,9,2003,5-May,2,3.0
Other,AS,American Samoa,9,2004,1-Jan,3,5.0
Other,AS,American Samoa,9,2005,2-Feb,5,7.0
Other,AZ,Arizona,9,1985,1-Jan,2,1.0
Other,AZ,Arizona,9,1999,9-Sep,2,10.0
Other,AZ,Arizona,9,2000,10-Oct,7,19.0
Other,AZ,Arizona,9,2005,12-Dec,6,16.0
Other,AZ,Arizona,9,2010,1-Jan,3,10.0
Other,CA,California,9,1964,4-Apr,1,1.0
Other,CA,California,9,1980,2-Feb,3,1.0
Other,CA,California,9,1983,1-Jan,40,69.0
Other,CA,California,9,1994,5-May,4,184.0
Other,CA,California,9,1995,1-Jan,42,39.0
Other,CA,California,9,1995,2-Feb,57,66.0
Other,CA,California,9,1997,12-Dec,48,95.0
Other,CA,California,9,1998,2-Feb,41,88.0
Other,CO,Colorado,8,1999,4-Apr,12,21.0
Other,CO,Colorado,8,2001,4-Apr,14,12.0
Other,CO,Colorado,8,2005,8-Aug,64,34.0
Other,CO,Colorado,8,2008,5-May,2,1.0
Other,CT,Connecticut,1,2005,10-Oct,5,2.0
Other,CT,Connecticut,1,2007,4-Apr,7,13.0
Other,CT,Connecticut,1,2011,10-Oct,8,2.0
Other,CT,Connecticut,1,2013,2-Feb,8,4.0
Other,DC,District of Columbia,3,1989,6-Jun,1,2.0
Other,DC,District of Columbia,3,1994,1-Jan,1,5.0
Other,DC,District of Columbia,3,1996,1-Jan,1,5.0
Other,DC,District of Columbia,3,2000,1-Jan,1,7.0
Other,DC,District of Columbia,3,2000,8-Aug,1,1.0
Other,DC,District of Columbia,3,2001,8-Aug,1,3.0
Other,DC,District of Columbia,3,2003,2-Feb,1,2.0
Other,DC,District of Columbia,3,2009,1-Jan,1,5.0
Other,DC,District of Columbia,3,2010,2-Feb,1,7.0
Other,DE,Delaware,3,1993,12-Dec,1,4.0
Other,DE,Delaware,3,1994,2-Feb,2,11.0
Other,DE,Delaware,3,1998,1-Jan,1,10.0
Other,DE,Delaware,3,2004,9-Sep,1,5.0
Other,DE,Delaware,3,2006,6-Jun,1,22.0
